Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Bachelor of Technology (Computer Systems and Networking),UNDERGRADUATE,,"Computer systems and network administrators are responsible for the upkeep, configuration and reliable operation of computer networks, which form the backbone of modern information…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-technology-computer-systems-and-networking--b-csysntv2/
Bachelor of Science (Nutrition and Food Science),UNDERGRADUATE,,Learn about the science of nutrition and how to promote healthy diet behaviours to improve the nutritional status of populations. This science-based course provides you with…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-nutrition-and-food-science--b-nutrv2/
Bachelor of Science (Molecular Genetics and Biotechnology),UNDERGRADUATE,,"Learn about genetics and biotechnology and how they are improving health outcomes, boosting agricultural productivity and industrial processes, and enhancing environmental…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-molecular-genetics-and-biotechnology--b-molgenv1/
"Bachelor of Science (Health, Safety and Environment)",UNDERGRADUATE,,"This course is designed to prepare you for employment in the expanding area of occupational health and safety. In this course you will develop the skills to create, maintain and…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-health-safety-and-environment--b-hlsfenvv1/
Bachelor of Science (Computer Systems and Networking),UNDERGRADUATE,,Bachelor Degrees prepare students to develop broad and coherent knowledge and skills in a discipline for professional work and further learning corresponding to AQF level 7…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-computer-systems-and-networking--b-sccsntv1/
Bachelor of Arts (Urban and Regional Planning),UNDERGRADUATE,,"Urban and regional planners look at whether future land use and development ideas are practical by considering economic, social, political, legal, environmental and aesthetic…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-arts-urban-and-regional-planning--b-urplanv1/
Bachelor of Applied Science (Indigenous Professional Practices),UNDERGRADUATE,,Skilled Aboriginal and Torres Strait Islander health workers are in great demand. More Indigenous professionals are needed in the health industry to work within their communities…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-applied-science-indigenous-professional-practices--b-indchlv3/
Bachelor of Science (Medical Radiation Science),UNDERGRADUATE,,"Medical radiation scientists use radiation on the human body to help diagnose, treat and monitor medical conditions or provide cancer therapy. Curtin offers the only on-campus…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-medical-radiation-science--b-scimrsv1/
Associate Degree in Indigenous Professional Practices,UNDERGRADUATE,,Skilled Aboriginal and Torres Strait Islander health workers are in great demand. More Indigenous professionals are needed in the health industry to work within their communities…,Curtin University,https://study.curtin.edu.au/offering/course-ug-associate-degree-in-indigenous-professional-practices--ad-indchlv3/
"Bachelor of Laws, Bachelor of Science (Psychology)",UNDERGRADUATE,,"The Bachelor of Laws, Bachelor of Science (Psychology) double degree is ideal for students who want to combine a career in law with a deeper understanding of human behaviour. In…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-laws-bachelor-of-science-psychology--bb-lawpsyv1/
"Bachelor of Science, Bachelor of Commerce",UNDERGRADUATE,,In this double degree you’ll study majors from two different areas. You’ll graduate with both a Bachelor of Science and a Bachelor of Commerce. The combination of a…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-bachelor-of-commerce--bb-scicomv1/
Bachelor of Science (Oral Health Therapy),UNDERGRADUATE,,"Promote oral health in the community and provide a range of clinical dental services, including fillings and simple extractions for children, dental radiography, and scaling and…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-oral-health-therapy--b-oralhtv2/
Bachelor of Science (Occupational Therapy) (Honours),UNDERGRADUATE,,"  Occupational therapists work with people of all ages who may have experienced injury, illness or disability. They aim to help people engage in occupations or activities that…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-occupational-therapy-honours--bh-occtv1/
Bachelor of Science (Human Biology Preclinical),UNDERGRADUATE,,Fascinated by the human body? Want to know more about human anatomy and physiology? Become a highly skilled scientist at the threshold of many different health careers. If you are…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-human-biology-preclinical--b-humbpcv3/
Bachelor of Science (Actuarial Science) (Honours),UNDERGRADUATE,,"This course enables students to pursue further studies in actuarial applications in order to fulfil the part ll requirements of the Actuaries Institute, and to undertake their own…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-actuarial-science-honours--bh-actuarv1/
"Bachelor of Medicine, Bachelor of Surgery",UNDERGRADUATE,," Applicants for the Bachelor of Medicine, Bachelor of Surgery are required to submit supplementary documents with their application. Please visit the MBBS application requirements…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-medicine-bachelor-of-surgery--b-mbbsv1/
"Bachelor of Arts, Bachelor of Commerce",UNDERGRADUATE,,This double degree offers students the opportunity to study a wide range of majors from the Bachelor of Arts (Humanities) and Commerce. Combining studies in arts and business has…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-arts-bachelor-of-commerce--bb-artcomv1/
Bachelor of Applied Science (Interior Architecture),UNDERGRADUATE,,Curtin offers a professional degree in interior architecture which will qualify you to practice as a professional interior designer or find work within a variety of design…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-applied-science-interior-architecture--b-intarchv3/
Bachelor of Science (Speech Pathology),UNDERGRADUATE,,"Diagnose and treat people with communication impairments including speech, language, stuttering, hearing and swallowing difficulties. The course aims to develop your understanding…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-speech-pathology--b-speechv1/
Bachelor of Education (Primary Education),UNDERGRADUATE,,"If you are seeking a rewarding, stimulating and enjoyable career in teaching, Curtin provides a high quality, well-regarded course for beginning primary school teachers. The…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-education-primary-education--b-edprv1/
"Bachelor of Engineering, Bachelor of Commerce",UNDERGRADUATE,,"The Engineering/Commerce double degree is an extended, optional program for engineering students. It is designed to further develop your business skills, giving you an added level…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-engineering-bachelor-of-commerce--bb-engcomv1/
Bachelor of Applied Science (Architectural Science),UNDERGRADUATE,,"Architecture combines the creative practices of an architectural design studio with the cultural, social, technical and sustainable issues that are associated with the built…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-applied-science-architectural-science--b-archv2/
Bachelor of Commerce (Honours),UNDERGRADUATE,,"Bachelor Honours Degrees prepare students to develop advanced knowledge and skills for professional work, research and further learning corresponding to level 8 of the Australian…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-commerce-honours--bh-commv1/
Bachelor of Business Administration,UNDERGRADUATE,,Do you want to work in the global environment? Undertake a challenging management role in the public or private sector? Do you want to have the edge over your colleagues? This is a…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-business-administration--b-busadmv1/
Bachelor of Science (Laboratory Medicine),UNDERGRADUATE,,"Laboratory medicine teaches you about pathology (the origin, nature and course of disease) and the diagnosis of disease. If you're seeking a challenging career as a professional…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-laboratory-medicine--b-labmedv1/
Bachelor of Science (Health Promotion),UNDERGRADUATE,,"Help individuals, groups and communities improve their health and make the healthy choice an easy choice. This course is designed to equip you with the theoretical and practical…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-health-promotion--b-hlpromv1/
Bachelor of Science (Applied Geology),UNDERGRADUATE,,"Geologists study how the Earth works, including the natural planetary processes and issues directly affecting people, such as viability of resources, geological hazards, climate…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-applied-geology--b-geolv1/
Bachelor of Science (Actuarial Science),UNDERGRADUATE,,"Actuaries analyse mathematical, statistical, demographic, financial and economic data in order to predict and assess the effects of long-term risks involved in financial decisions…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-actuarial-science--b-actuarv1/
Bachelor of Arts (Mass Communication),UNDERGRADUATE,,Mass communication professionals are multi-talented experts who can communicate information across the media and corporate landscape to a large amount of people. This wide-spanning…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-arts-mass-communication--b-mascomsv1/
"Bachelor of Science, Bachelor of Arts",UNDERGRADUATE,,"In this double degree, you can study majors from two different areas, one from the Faculty of Science and Engineering, and one from the Faculty of Humanities. You will graduate…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-bachelor-of-arts--bb-sciartv2/
"Bachelor of Laws, Bachelor of Commerce",UNDERGRADUATE,,This double degree is designed to provide you with professional qualifications in both law and commerce. The Bachelor of Laws degree allows you to practise as a lawyer. The…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-laws-bachelor-of-commerce--bb-lawcomv1/
"Bachelor of Laws, Bachelor of Arts",UNDERGRADUATE,,"This double degree is designed to provide you with a professional qualification which prepares you for legal practice, but also gives you a strong background in either…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-laws-bachelor-of-arts--bb-lawartv1/
Bachelor of Science (Paramedicine),UNDERGRADUATE,,Do you want to be on the front line of pre-hospital care? Paramedics are emergency care specialists whose job requires them to perform under pressure working in the pre-hospital…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-paramedicine--b-paramedv1/
Bachelor of Laws (Honours),UNDERGRADUATE,,A Bachelor Honours Degree – which is located at level 8 of the Australian Qualifications Framework – teaches advanced legal research and writing skills and enables…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-laws-honours--bh-lawsv1/
Bachelor of Social Work,UNDERGRADUATE,,"Social workers are committed to social justice, human rights and social change. They work with and alongside individuals, groups and communities to improve people’s quality…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-social-work--b-scwkv1/
Bachelor of Science (Nursing),UNDERGRADUATE,,"Become a registered nurse and give comprehensive care to patients in a variety of settings. This course provides a wide-ranging program of simulated practice and fieldwork,…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-nursing--b-nursv2/
Bachelor of Pharmacy (Honours),UNDERGRADUATE,,The goal of pharmacy care is to maximise positive healthcare outcomes and improve patients’ quality of life with minimum risk. In your first year you will learn the…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-pharmacy-honours--bh-pharmv1/
Bachelor of Engineering (Honours),UNDERGRADUATE,,Curtin Engineering offers you an industry connected education experience that is uniquely placed to help provide solutions to the challenges faced by the global community. In your…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-engineering-honours--bh-engrv1/
Bachelor of Arts (Honours),UNDERGRADUATE,,"Humanities Honours is designed for students who wish to deepen their knowledge and to open significant career options, either as a final degree or as the first stage of a pathway…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-arts-honours--bh-artsv1/
Bachelor of Science (Physiotherapy),UNDERGRADUATE,,"Take a virtual tour of our facilities Investigate the physical, structural and physiological aspects of the human form and movement. You will learn to prevent, diagnose, treat and…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-science-physiotherapy--b-phythv1/
Bachelor of Educational Studies,UNDERGRADUATE,,Not everyone working in the field of education is a teacher. There are a variety of other roles that require a comprehensive understanding of the education curriculum and advanced…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-educational-studies--b-educv1/
Bachelor of Psychology,UNDERGRADUATE,,"  Learn about perception, cognition, emotion, personality, behaviour and interpersonal relationships and how psychologists examine, explain and predict what people do as…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-psychology--b-psychv1/
Bachelor of Commerce,UNDERGRADUATE,,The Bachelor of Commerce is Curtin Business School’s principal course and an internationally recognised business qualification. It offers a large and comprehensive range of…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-commerce--b-commv1/
Bachelor of Surveying,UNDERGRADUATE,,"Surveying is a highly-specialised, professional discipline which involves measuring the surface of the Earth and its features. Surveyors use sophisticated technology and scientific…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-surveying--b-survv1/
Bachelor of Arts,UNDERGRADUATE,,"The Bachelor of Arts (Humanities) is a flexible, dynamic degree that allows you to tailor your studies to suit your personal interests and career goals. The degree comprises a…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-arts--b-artsv3/
Bachelor of Laws,UNDERGRADUATE,,The Bachelor of Laws degree is the required qualification for all who wish to enter into legal practice. This course offers a rich and professionally relevant coverage of…,Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-laws--b-lawsv1/
Bachelor of Agribusiness,UNDERGRADUATE,,"Curtin is the only WA university to offer a Bachelor of Agribusiness, providing a unique opportunity to understand both science and business as applied to agriculture. To satisfy…",Curtin University,https://study.curtin.edu.au/offering/course-ug-bachelor-of-agribusiness--b-agribv1/
"Master of Science (Mineral and Energy Economics), Master of Business Administration",POSTGRADUATE,,"With the advantage of combining a specialisation in either Energy Economics or Mineral Economics with the Curtin MBA, the 450-credit MSc(MEE)/MBA is becoming a popular choice for…",Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-science-mineral-and-energy-economics-master-of-business-administration--mm-mecbadv1/
Graduate Diploma in International Relations and National Security,POSTGRADUATE,,This course builds on the curriculum of the graduate certificate to provide you with the opportunity to complete further specialist topics. Upon successful completion of the…,Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-diploma-in-international-relations-and-national-security--gd-intrnsv1/
Graduate Certificate in International Relations and National Security,POSTGRADUATE,,"This course explores the key characteristics of the international system, the nation state, balance of power and domestic influences on foreign policy. You will examine challenges…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-international-relations-and-national-security--gc-intrnsv1/
Graduate Certificate in Teaching English to Speakers of Other Languages (TESOL),POSTGRADUATE,,"This course prepares you to teach English to speakers of other languages. There is a strong focus on the theoretical underpinnings of TESOL, such as in the Transcultural…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-teaching-english-to-speakers-of-other-languages-tesol--gc-tesolv2/
Graduate Certificate in Information Systems and Technology,POSTGRADUATE,,This course is designed for business management professionals with no previous computing background. It will help provide you with a fundamental knowledge of programming and…,Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-information-systems-and-technology--gc-isystcv1/
Graduate Certificate in Indigenous Australian Cultural Studies,POSTGRADUATE,,This course is for those working or intending to work with Indigenous Australian people. Indigenous Australian Cultural Studies (IACS) offers both Indigenous and non-Indigenous…,Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-indigenous-australian-cultural-studies--gc-indaucv1/
Graduate Diploma in Sustainability and Climate Policy,POSTGRADUATE,,"This course builds on the curriculum of the Graduate Certificate to provide you with a broader range of specialist topics This course develops knowledge, understanding and…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-diploma-in-sustainability-and-climate-policy--gd-sustanv1/
Graduate Diploma in Records Management and Archives,POSTGRADUATE,,The Graduate Diploma in Records Management and Archives will equip you with a professionally accredited qualification for employment in a variety of record keeping and information…,Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-diploma-in-records-management-and-archives--gd-recmarv1/
Graduate Diploma in Information and Library Studies,POSTGRADUATE,,The Graduate Diploma in Information and Library Studies is accredited as a professional course that will equip you for a career in librarianship. It offers an opportunity for those…,Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-diploma-in-information-and-library-studies--gd-inflibv1/
Graduate Certificate in Sustainability and Climate Policy,POSTGRADUATE,,"In this course you will explore creative, constructive transitions to sustainability. You will analyse policies and practices to address the complexities of the new global…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-sustainability-and-climate-policy--gc-sustanv1/
Graduate Certificate in Mineral and Energy Economics,POSTGRADUATE,,"This course will provide you with an introduction to economic, financial and management issues important to the mineral and energy sectors. You will choose from a range of…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-mineral-and-energy-economics--gc-mnerecv1/
Master of Science (Mineral and Energy Economics),POSTGRADUATE,,"Building upon foundation business and mining studies, this course will prepare you for more senior management roles within the mining and energy sectors. You will complete a range…",Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-science-mineral-and-energy-economics--mc-mergecv1/
Master of Science (Actuarial and Financial Science),POSTGRADUATE,,In this course you will learn how to help organisations plan for the future and protect themselves from loss. Core units cover the principles of finance and investment science…,Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-science-actuarial-and-financial-science--mc-actfnsv1/
Graduate Diploma in Food Science and Technology,POSTGRADUATE,,Our postgraduate courses in this discipline can offer diverse and challenging careers and have been designed to provide professional training to those already employed in the food…,Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-diploma-in-food-science-and-technology--gd-foodstv1/
Graduate Diploma in Child and Adolescent Health Nursing,POSTGRADUATE,,"The Graduate Diploma in Child and Adolescent Health Nursing offers effective and specific education for generalist, child and adolescent community health nurses to prepare…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-diploma-in-child-and-adolescent-health-nursing--gd-cahnuv2/
Graduate Certificate in Child and Adolescent Health Nursing,POSTGRADUATE,,This course can only be undertaken on a part-time basis. It is recommended that students undertake 1-2 units of study per semester. One unit is available internal only with the…,Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-child-and-adolescent-health-nursing--gc-cahnuv2/
Graduate Certificate in Food Science and Technology,POSTGRADUATE,,"The food industry is one of the largest in the world. Its growth, particularly into the export market, requires a high level of technology as well as professionally trained…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-food-science-and-technology--gc-foodstv1/
Master of Sustainability and Climate Policy,POSTGRADUATE,,This course builds on the curriculum of the Graduate Certificate and Graduate Diploma to provide you with an opportunity to complete individual research projects. You will work…,Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-sustainability-and-climate-policy--mc-sustanv1/
Master of Science (Global Subsea Engineering),POSTGRADUATE,,The Master of Science (Global Subsea Engineering) course offers a unique opportunity for postgraduate students with a high academic achievement to engage and learn in an…,Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-science-global-subsea-engineering--mc-gssengv1/
Master of International Business and Entrepreneurship,POSTGRADUATE,,The Master of International Business and Entrepreneurship is the first master of its kind in Australia to combine the interrelated disciplines of international business and…,Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-international-business-and-entrepreneurship--mc-mibev2/
Master of Information Systems and Technology,POSTGRADUATE,,This course is designed for information systems and information technology professionals who want to increase their knowledge and skills in the management and strategic application…,Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-information-systems-and-technology--mc-isysv1/
Graduate Diploma in Geographic Information Science,POSTGRADUATE,,"Geographic Information Science (GIScience) professionals are valued by organisations looking to develop powerful location-based solutions to a range of environmental, business and…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-diploma-in-geographic-information-science--gd-giscv1/
Graduate Certificate in Geographic Information Science,POSTGRADUATE,,Geographic Information Science (GIScience) is a dynamic and exciting field essential to providing valuable location-based solutions and information to a range of disciplines and…,Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-geographic-information-science--gc-giscv1/
Graduate Certificate in Human Rights,POSTGRADUATE,,"Human rights is a multidisciplinary area that incorporates political theories, anthropology, philosophy, education, social work, development studies and legal frameworks to build a…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-human-rights--gc-hrightv1/
"Graduate Diploma in Wound, Ostomy and Continence Practice",POSTGRADUATE,,"The Graduate Diploma in Wound, Ostomy and Continence Practice is designed to provide you with the theoretical foundations of nursing science, together with the clinical knowledge…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-diploma-in-wound-ostomy-and-continence-practice--gd-wocpv1/
"Graduate Certificate in Wound, Ostomy and Continence Practice",POSTGRADUATE,,"The Graduate Certificate in Wound, Ostomy and Continence Practice is designed to provide you with the theoretical foundations of nursing science, together with the clinical…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-wound-ostomy-and-continence-practice--gc-wocpv1/
Executive Master of Public Administration,POSTGRADUATE,,"Master degrees (coursework) prepare students to apply advanced knowledge for professional practice, scholarship and further learning corresponding to AQF level 9 qualifications.",Curtin University,https://study.curtin.edu.au/offering/course-pg-executive-master-of-public-administration--mc-empav1/
Master of International Relations and National Security,POSTGRADUATE,,This course builds on the graduate certificate and graduate diploma to provide you with the opportunity to undertake an individual research project under the guidance of one of our…,Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-international-relations-and-national-security--mc-intrnsv1/
Master of Accounting (CPA Australia Extension Studies),POSTGRADUATE,,"This postgraduate accounting course is suitable if you have previously completed an accounting degree recognised by CPA Australia, The program enables you to build the advanced…",Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-accounting-cpa-australia-extension-studies--mc-advaccv1/
Graduate Certificate in Occupational Health and Safety,POSTGRADUATE,,"This multidisciplinary course provides specialised advanced training for graduates or OHS practitioners, with an emphasis on risk and safety management, accident prevention and…",Curtin University,https://study.curtin.edu.au/offering/course-pg-graduate-certificate-in-occupational-health-and-safety--gc-ochlsfv2/
Master of Engineering Science (Petroleum Engineering),POSTGRADUATE,,This comprehensive course will provide you with a multidisciplinary education and hands-on training in petroleum engineering. You will cover a wide variety of subjects central to…,Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-engineering-science-petroleum-engineering--mc-engpetv1/
Master of Engineering Science (Electrical Engineering),POSTGRADUATE,,"This course is designed to meet the needs of electrical, electrical power, electronic and telecommunication engineers who are looking to open up their career prospects. You will…",Curtin University,https://study.curtin.edu.au/offering/course-pg-master-of-engineering-science-electrical-engineering--mc-eleengv1/
